SKU,ProductName,RetailPrice,Category,OnSpecialPricing,EffectiveDate,Status,UpdatedOn,Size
940563,GRAHAM SIX GRAPES PORT             750ml,26.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
945604,ROEDERER ESTATE L'ERMITAGE     750ml,84.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
946792,SCARPETTA PINOT GRIGO          750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
946831,WILLAMETTE VLY PINOT NOIR EST      750ml,32.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
947027,CHAT RECOUGNE BLANC             750ml,15.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
947517,DAOU CABERNET PASO ROBLES          750ml,25.54,General,No,2025-07-01,1,2025-08-22 21:57:49,750
947544,LAURENT PERRIER BRUT NV           187 ml,19.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,187
947552,LAURENT PERRIER ROSÉ BRUT GIFTBOX,109.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
947585,VIETTI BARBARESCO MASS RONCAGLIE  750 ml,159.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
947937,VIETTI BAROLO RAVERA     750ml,266.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
948145,LAURENT PERRIER ULTRA BRUT         750ml,85.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
948642,ALBERT BICHOT FIXIN        750ml,74.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
948662,BICHOT MACON VILLAGES CHARD     750ml,27.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
948721,BICHOT CHABLIS DOM LONG,34.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
948724,ALBERT BICHOT POULLY FUISSE'22  750ml,49.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
949219,FAILLA CHARDONNAY HAYNES           750ml,64.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
949505,PIATTELLI TRINITA GRAND RSRV     750ml,27.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
949534,DECOY CHARDONNAY                   750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
949550,BICHOT PN SECRET DE FAMILLE'19/20,45.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
949904,TROPICAL PASSION FRUIT MOSCATO     750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
949931,CANVASBACK CAB SAUV WASH'17/18     750ml,24.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
950074,BADENHORST SECATEURS CHENIN BL     750ml,19.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
950180,FRISK RIESLING PRICKLY'20          750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
950760,EVOLUTION LUCKY NO. 9 WHITE        750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
951003,MARCHESI D GRESY BARBARESCO     750ml,71.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
951111,LAURENT PERRIER BRUT NTR BLNC DE B 750ml,109.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
951361,PIERRE FERRAND 1840 COGNAC         750ml,42.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
951362,PLANTERAY ORIGINAL DARK RUM       750ml,23.25,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
951365,PLANTERAY PINEAPPLE RUM           750ml,29.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
951368,DARON CALVADOS FINE                750ml,48.51,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
951501,LUKE CABERNET SAUVIGNON            750ml,24.97,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
951684,NOELIA BEBELIA ALBARINO            750ml,29.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
952030,FREY AGRICULTURIST BLANC           750ml,11.26,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
952209,WILLAMETTE VV ROSÉ WHOLE CLSTR  750ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
952586,SKOURAS ST. GEORGE NEMEA'20/21,19.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
952587,SKOURAS MOSCHOFILERO'22   750ml,19.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
952749,URLARI PERVALE                     750ml,26.95,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
953179,BRUNDLMAYER KMPTLR TRSN GRUNER VLTLNR,28.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
953331,REDHAWK ESTATE PINOT NOIR          750ml,21.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
953395,ENRICO SERAFINO BAROLO       750ml,56.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
953447,SOTER ESTATES PINOT NOIR   750ml,45.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
953849,MATHILDE POIRE LIQUEUR             750ml,22.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
954369,QUINTA DO MONTALTO MALHADA RED'21  750ml,9.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
954705,LAPOSTOLLE CUVEE CARMENERE         750ml,31.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
954732,BALLETTO PINOT NOIR RR             750ml,43.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
955139,BONANZA CABERNET SAUVIGNON         750ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
955140,SEA SUN CHARDONNAY                 750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
955239,HAKUTSURU PLUM WINE  750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
955482,VIETTI BAROLO CEREQUIO       750ml,266.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
955526,LA VIEILLE FERME ROSE RSV SPARKLIN 750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
955527,PASCUAL TOSO CABERNET              750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
955554,VIETTI BARBARESCO RABAJA DOCG RSV  750ml,344.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
955595,PLANTERAY XAYMACA                 750ml,35.11,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
955658,HOLYSTONE BOSUNS NAVY GIN          750ml,29.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
955659,HOLYSTONE PERLA VODKA              750ml,29.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
966234,POGGIO DI SOTTO BRUNELLO DI MONTALCINO'1,354.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,
966474,ZENATO LUGANA          750ml,22.99,Limited,No,2025-07-01,L,2025-08-22 21:57:49,750
974954,DOMINUS ESTATE LIBRARY  2012,299.0,Special,No,2025-07-01,S,2025-08-22 21:57:49,
981964,DECOY ZINFANDEL                    750ml,26.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
981967,DUCKHORN PARADUXX RED              750ml,48.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
988917,PENFOLDS RWT SHIRAZ BAROSSA        750ml,159.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,750
989144,MENABREA AMBRATA LAGER            330 ml,3.37,Special,No,2025-07-01,S,2025-08-22 21:57:49,330
